source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
lodestar,beacon-chain:block-processing,resource_exhaustion,crafted_state,Unrated,C_candidate,Don't spawn BeaconChain instances in unit tests,https://github.com/ChainSafe/lodestar/pull/2372
lodestar,light-client,missing_input_validation,malicious_attestation,Unrated,B_corroborated,Enable no-unsafe eslint rules,https://github.com/ChainSafe/lodestar/pull/2186
lodestar,beacon-chain:deposit,missing_input_validation,malformed_input,Unrated,C_candidate,Validate empty password on validator import,https://github.com/ChainSafe/lodestar/pull/2129
lodestar,beacon-chain:attestation,missing_input_validation,malicious_attestation,Unrated,B_corroborated,"Validate and broadcast voluntary exit, propsoser/attester slashing",https://github.com/ChainSafe/lodestar/pull/1951
lodestar,p2p-interface,resource_exhaustion,malicious_p2p_message,Unrated,B_corroborated,Network ReqResp modularization,https://github.com/ChainSafe/lodestar/pull/1930
lodestar,fork-choice,consensus_divergence,crafted_state,Unrated,B_corroborated,Archive Blocks: process canonical blocks in chunks,https://github.com/ChainSafe/lodestar/pull/1739
lodestar,beacon-chain:attestation,missing_input_validation,malicious_attestation,Unrated,B_corroborated,Add slashing protection interchange import / export cmds,https://github.com/ChainSafe/lodestar/pull/1716
lodestar,p2p-interface,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,Only subscribe to validator topics when node is synced,https://github.com/ChainSafe/lodestar/pull/1712
lodestar,beacon-chain:deposit,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,Reorg lodestar options & config handling,https://github.com/ChainSafe/lodestar/pull/1700
lodestar,fork-choice,consensus_divergence,crafted_state,Unrated,B_corroborated,Add forkChoice head and reorg events,https://github.com/ChainSafe/lodestar/pull/1596
lodestar,beacon-chain:attestation,other,malicious_attestation,Unrated,C_candidate,Remove unsafe uses of setTimeout,https://github.com/ChainSafe/lodestar/pull/1479
lodestar,p2p-interface,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,Validate gossip blocks by parent then head,https://github.com/ChainSafe/lodestar/pull/1270
lodestar,validator,missing_input_validation,malformed_input,Unrated,C_candidate,Validate passphraseFile before wallet create,https://github.com/ChainSafe/lodestar/pull/1177
lodestar,beacon-chain:attestation,missing_input_validation,malicious_attestation,Unrated,B_corroborated,Validate attestation,https://github.com/ChainSafe/lodestar/pull/1131
lodestar,p2p-interface,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,genesis and skip slots case in finalized checkpoint check,https://github.com/ChainSafe/lodestar/pull/1129
lodestar,beacon-chain:attestation,integer_overflow_underflow,malicious_attestation,Unrated,C_candidate,bugfix: justification based on unslashed target-attesting balance,https://github.com/ChainSafe/lodestar/pull/1126
lodestar,beacon-chain:attestation,missing_bounds_check,malicious_attestation,Unrated,B_corroborated,"once/on patch, eth1vote optimization, pubkey cache change, attestation",https://github.com/ChainSafe/lodestar/pull/1119
lodestar,validator,missing_input_validation,crafted_state,Medium,A_authoritative,Add basic validator client CLI,https://github.com/ChainSafe/lodestar/pull/1093
lodestar,fork-choice,missing_input_validation,malicious_attestation,Unrated,C_candidate,Add assertion messages,https://github.com/ChainSafe/lodestar/pull/1065
lodestar,beacon-chain:attestation,missing_input_validation,malicious_attestation,Unrated,B_corroborated,Add e2e tests for sync and finalization,https://github.com/ChainSafe/lodestar/pull/1001
lodestar,beacon-chain:attestation,race_condition,malicious_attestation,Unrated,B_corroborated,Fix stopping errors,https://github.com/ChainSafe/lodestar/pull/925
lodestar,p2p-interface,missing_input_validation,malicious_attestation,Unrated,B_corroborated,Validate gossip block not from the future,https://github.com/ChainSafe/lodestar/pull/768
lodestar,beacon-chain:attestation,missing_input_validation,malicious_attestation,Unrated,B_corroborated,David/reorg,https://github.com/ChainSafe/lodestar/pull/23
nethermind,transactions,resource_exhaustion,crafted_state,Info,B_corroborated,fix(flatdb): make snap finalize crash-durable and the restart wipe che,https://github.com/NethermindEth/nethermind/commit/92b96a067b9dbbd6cf262b7d82db37f1e7b058c7
nethermind,sync,missing_bounds_check,peer,Info,B_corroborated,fix: prevent negative RequestSize crash when beacon pivot destination ,https://github.com/NethermindEth/nethermind/commit/61c20c5196800aef79a48b0f82ff276910482d55
nethermind,txpool,incorrect_gas_accounting,malformed_input,Unrated,B_corroborated,fix: resolve flaky TxPool tests and SpecGasCosts DEBUG crash,https://github.com/NethermindEth/nethermind/pull/10713
nethermind,rpc,missing_input_validation,malformed_input,Info,B_corroborated,fix(kute): prevent null label crash in Prometheus metrics reporter (#1,https://github.com/NethermindEth/nethermind/commit/49ee006d16c112242381b35940d8fb5c031048da
nethermind,evm,missing_bounds_check,malicious_tx,Info,B_corroborated,fix: prevent EVM memory size overflow crash for extreme memory request,https://github.com/NethermindEth/nethermind/commit/c43523691f158c7af7a6bfc4446230202497dc94
nethermind,database,resource_exhaustion,crafted_state,Info,C_candidate,[WIP] Automatically lower max open file limit to prevent crashes (#950,https://github.com/NethermindEth/nethermind/commit/f591cf405180be6a1d154fe06f7534dfb4e3b48b
nethermind,evm,resource_exhaustion,crafted_state,Unrated,B_corroborated,Don't crash process in debug for Disposal warning messages,https://github.com/NethermindEth/nethermind/pull/9157
nethermind,state-trie,improper_state_update,malformed_input,Unrated,B_corroborated,Fix full pruning crash on hash.,https://github.com/NethermindEth/nethermind/pull/7907
nethermind,database,race_condition,internal_only,Info,B_corroborated,Fix crash on after db dispose and concurrent full pruning start (#9111,https://github.com/NethermindEth/nethermind/commit/d48a52bce106a60f8c66eaa90f88b8cbf5961265
nethermind,sync,improper_state_update,internal_only,Unrated,B_corroborated,Fix Holesky crash on restart,https://github.com/NethermindEth/nethermind/pull/6193
nethermind,database,other,internal_only,Info,B_corroborated,Fix crash after full pruning complete when db metrics is enabled (#545,https://github.com/NethermindEth/nethermind/commit/9794f66e8426c7f0513b80ad6f0b66d2568e28a2
nethermind,evm,race_condition,malformed_input,Unrated,B_corroborated,Fix GetTrace crash when memory is not yet resized,https://github.com/NethermindEth/nethermind/pull/4957
nethermind,p2p,resource_exhaustion,peer,Info,B_corroborated,fix: prevent protocol handler memory leak from Autofac dispose trackin,https://github.com/NethermindEth/nethermind/commit/e08cd56400eafbda16d096623ac4003b9f8490cd
nethermind,other,resource_exhaustion,internal_only,Info,B_corroborated,fix: clear reference-type elements in Truncate to prevent pool memory ,https://github.com/NethermindEth/nethermind/commit/825bff45ad4e811c08f3f2d00c9d343080e85640
nethermind,opcodes,missing_input_validation,crafted_state,Unrated,B_corroborated,"Address PR #10080 review comments: fix memory leaks, improve documenta",https://github.com/NethermindEth/nethermind/pull/10083
nethermind,crypto,resource_exhaustion,malicious_tx,Unrated,C_candidate,Fix MCL memory leak,https://github.com/NethermindEth/nethermind/pull/9336
nethermind,p2p,resource_exhaustion,malformed_input,Unrated,B_corroborated,removed minor memory leak in discovery,https://github.com/NethermindEth/nethermind/pull/1578
nethermind,database,race_condition,internal_only,Unrated,B_corroborated,fix: fix race condition in FullPruningDb read methods,https://github.com/NethermindEth/nethermind/pull/10920
nethermind,sync,missing_input_validation,peer,Unrated,B_corroborated,Fix flaky tests: timing and race condition,https://github.com/NethermindEth/nethermind/pull/10455
nethermind,other,race_condition,internal_only,Info,B_corroborated,fix(test): fix race condition in BlockchainProcessorTests (flaky test),https://github.com/NethermindEth/nethermind/commit/53665706d70df1a1b7e88578e3af7a8ca669ba60
nethermind,block-processing,race_condition,internal_only,Unrated,B_corroborated,Fix race condition in ShutterBlockHandler,https://github.com/NethermindEth/nethermind/pull/10296
nethermind,sync,race_condition,internal_only,Info,B_corroborated,Fixes #9577: resolve race condition in StateSyncFeedTests.Big_test (#9,https://github.com/NethermindEth/nethermind/commit/fee0f239e070415f598cd4c9a382d656479640ea
nethermind,txpool,race_condition,malformed_input,Unrated,B_corroborated,fix(txpool): race condition in NonceManager.TxWithNonceReceived,https://github.com/NethermindEth/nethermind/pull/9861
nethermind,other,race_condition,internal_only,Unrated,B_corroborated,Fix/initsteps race condition,https://github.com/NethermindEth/nethermind/pull/8145
nethermind,block-processing,race_condition,internal_only,Unrated,B_corroborated,Fix AuRa validator startup race condition,https://github.com/NethermindEth/nethermind/pull/3657
nethermind,other,other,internal_only,Unrated,C_candidate,Karalabe's security,https://github.com/NethermindEth/nethermind/issues/1835
nethermind,rpc,missing_input_validation,malformed_input,Unrated,A_authoritative,Vulnerability reported by GitHub - bump ASP.Net version for JSON RPC,https://github.com/NethermindEth/nethermind/issues/183
nimbus,beacon-chain:block-processing,missing_input_validation,malformed_input,Unrated,B_corroborated,security: fixed sidecar response checking allowing subsets,https://github.com/status-im/nimbus-eth2/pull/6985
nimbus,other,other,internal_only,Unrated,C_candidate,Security note,https://github.com/status-im/nimbus-eth2/pull/3646
nimbus,other,other,internal_only,Unrated,C_candidate,add page on security audit,https://github.com/status-im/nimbus-eth2/pull/2774
nimbus,p2p-interface,missing_input_validation,crafted_state,Unrated,C_candidate,Misc security and usability improvements,https://github.com/status-im/nimbus-eth2/pull/1851
nimbus,validator,missing_input_validation,malformed_input,Unrated,B_corroborated,Windows security permissions using ACL.,https://github.com/status-im/nimbus-eth2/pull/1863
nimbus,beacon-chain:block-processing,missing_input_validation,malformed_input,Unrated,B_corroborated,UX improvements and security fixes,https://github.com/status-im/nimbus-eth2/pull/1800
nimbus,data-availability-sampling,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,avoid column quarantine crash with partial custody,https://github.com/status-im/nimbus-eth2/pull/8491
nimbus,p2p-interface,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,avoid gloas crash when no grandparent block,https://github.com/status-im/nimbus-eth2/pull/8333
nimbus,data-availability-sampling,missing_bounds_check,malicious_p2p_message,Info,B_corroborated,Fix Gloas data column quarantine crash on non-custody columns (#8344),https://github.com/status-im/nimbus-eth2/commit/1acfee6669c562eb9a3c6c854a591ed1db6ffee2
nimbus,validator,missing_input_validation,crafted_state,Unrated,B_corroborated,VC: Fix assertion crash len(vc.forks) > 0.,https://github.com/status-im/nimbus-eth2/pull/7862
nimbus,p2p-interface,unhandled_error_or_nil,peer,Info,B_corroborated,Fix syncqueue.nim crash in the end of forward syncing process. (#6910),https://github.com/status-im/nimbus-eth2/commit/ca6ca8395c5f2049b14008935b290e9ced2a5678
nimbus,beacon-chain:block-processing,other,malformed_input,Unrated,B_corroborated,fix crash when attaching to syncing EL,https://github.com/status-im/nimbus-eth2/pull/5695
nimbus,validator,unhandled_error_or_nil,malformed_input,Info,B_corroborated,VC: Fix VC must not crash if beacon node address could not be resolved,https://github.com/status-im/nimbus-eth2/commit/aec953e4da5dcdec6efc63551c2881351e22e210
nimbus,validator,missing_input_validation,malformed_input,Unrated,B_corroborated,VC: Fix beacon-node invalid URL crash.,https://github.com/status-im/nimbus-eth2/pull/4765
nimbus,beacon-chain:block-processing,unhandled_error_or_nil,internal_only,Info,B_corroborated,don't crash on block production error; build lookahead proposal from c,https://github.com/status-im/nimbus-eth2/commit/c0b90833db077f4071af8305a205af542fb95220
nimbus,builder,missing_input_validation,malformed_input,Unrated,B_corroborated,fix crash when calling MEV rpc with MEV disabled,https://github.com/status-im/nimbus-eth2/pull/4389
nimbus,beacon-chain:execution-payload,missing_input_validation,malformed_input,Unrated,B_corroborated,don't crash on `getBlindedExecutionPayload` network errors,https://github.com/status-im/nimbus-eth2/pull/4222
nimbus,database,race_condition,crafted_state,Info,B_corroborated,avoid potential database inconsistency after fcU `INVALID`+crash (#419,https://github.com/status-im/nimbus-eth2/commit/1819d79e07181ef1c5ad167c13fd09354f37ac46
nimbus,fork-choice,consensus_divergence,malicious_p2p_message,Unrated,B_corroborated,fix engine API crash when EL disconnected,https://github.com/status-im/nimbus-eth2/pull/4027
nimbus,validator,missing_input_validation,malformed_input,Unrated,B_corroborated,Fix a VC crash observed in the local_testnet simulation,https://github.com/status-im/nimbus-eth2/pull/3872
nimbus,beacon-chain:sync-committee,missing_input_validation,malformed_input,Unrated,B_corroborated,Fix VC assertion crash because fork schedule race.,https://github.com/status-im/nimbus-eth2/pull/3791
nimbus,validator,missing_input_validation,malformed_input,Unrated,B_corroborated,Bugfix: don't crash on keystores without description,https://github.com/status-im/nimbus-eth2/pull/2967
nimbus,validator,missing_input_validation,malformed_input,Unrated,C_candidate,json-rpc: fix crashes on altair+ blocks in certain operations,https://github.com/status-im/nimbus-eth2/pull/2983
